feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
0.6260119934152286,0.5706895091807068,0.6586159468175963,-1.6016547955454503,-1.2441194550476335,0.4279870688328878,0.6857955570236854,-0.4936766506184554,1.0189005977646186,0.16585660513808728,-0.3865147840314447,-0.0402718777203512,2.2038842356405857,0.3862401945036348,-0.4237931624503119,1.6472068619996874,0.0679377485144822,0.10040552868229498,0.03954201345284782,0.46990487364702577,4.9406800103601745
0.5500090599480393,0.146122017643526,-0.8812704030588885,0.19459391345332924,0.009044739882386073,-0.03597493901629659,-0.9144435424806691,-1.0421711118457901,-0.5137382168872417,-1.1353732106777612,-0.23020272397494435,0.8293612952171605,-0.5395442640794996,-2.080111254167177,0.5513035574270727,0.7918383110314159,-2.038363182629548,-0.6114075530498514,-0.7613375849352659,-1.6312431593170282,-9.283039493966914
0.4519079170072661,-0.22876925199438009,-0.11485237403023245,1.4847439702661658,-0.7186482793405446,0.402046192036186,-1.2058222223674104,0.8482854078538716,-0.6345451183773172,-0.36516022114176994,-0.9262477739820758,1.0620066741812222,0.21184775098432138,0.6281667155266591,-0.1339325790773734,0.4872132745610247,-1.750189376612696,0.8226303388426169,1.0887285032510439,-0.8329481755707386,0.876908370634806
-0.07566599940778729,-1.111945576664656,0.3679711749386523,0.8789184832526468,-1.2107317776717388,0.33942648292441446,0.6547115699302737,-1.410615761930216,0.6226894501948562,1.4337442565198306,1.9396107482945264,-0.7652537000569583,-1.1619700089748244,-0.11588393252456528,-1.073058456799783,1.5125750510371756,-0.7719234205168473,0.5043825093568667,-0.2865774301914931,2.210974213807538,2.527280976056374
0.8602033430331529,0.15020929458443696,0.83139130004546,0.6956627852370671,-0.12145018534764836,-1.4637786045470638,-0.72311605291181,-0.23547092701742267,-1.0334816418634298,-0.12766347205950487,-0.4741095835013381,-0.6144736639829704,0.15940904726314953,0.7651275275143137,-0.6308763577521739,-1.4106917703956383,0.38102437254716914,-1.1248083161804538,3.2632124113071086,-1.4835203863950062,-2.3144909303396735
2.299423278629785,1.1639671609231141,0.4425841819248551,0.1260819081253893,-0.4494372722309677,0.007932383208772716,0.10123834543734525,1.4293691502015176,-0.07059273397178603,0.501773843871504,0.45148854063951493,0.5417038844491566,0.5814258208633114,-1.809981715637467,-0.42318349215881307,-0.8634681700537217,-0.988832547679418,-0.2372776324685918,0.9727102617112476,-0.5844318699248227,3.3081595144611744
-0.5424528174759621,0.2869341070623506,0.04076141638679698,-0.6690897798242368,-0.37961830001896685,1.471510409051578,0.35727991164223843,-0.9379163353500957,0.04361205852969869,1.2139959798107598,0.5197068729251437,0.15709617504252252,-0.406464123276651,-0.9862197576845008,0.055917056316148905,0.8964774621867211,-1.9174765047132174,0.16167096032054404,-1.7190648818709975,-0.5430240471033355,-3.075133710692426
-2.3940901898526175,-0.9297112938032532,1.9724504055054768,-0.5563342796848009,0.5758126898941538,0.8666362729377071,-0.29677139044214834,0.5425794683648032,-0.39076569300163577,-2.255564867623829,0.3786353341552577,-0.008223092329408507,-0.8180350672470365,0.12768890824421952,-0.28939775474249246,-0.5180836237704824,-0.5528754290474807,0.4472440701621572,-0.39809095291475705,-0.31357681624665734,-5.066234951545917
0.08251092286901097,0.6521288972789694,0.39135438882827883,0.8875057705400166,-0.9237457330592557,0.4505926478281832,-0.16546408308697097,-0.2163273245880355,0.7661996030449832,-2.305725594927132,0.00957896182893535,-0.8600796000611042,-0.04631837097734082,-1.4242987770858153,-0.3931686728668269,0.48997408095122424,-0.68923071025143,-0.28696186850469385,-0.5010023097784168,0.07512677921492172,-4.068210121626839
-1.0524278431082037,1.4690982657341016,-0.5872804052205651,1.015027429843257,-0.747690264538204,-0.6160581992955513,-1.8862405033819019,0.32332327212666434,-2.016560622746547,-1.9518034748770743,0.865593419935767,1.0003909863876765,0.30538310909320543,0.04703493390721998,0.23276598725112502,-1.2156391403761855,0.5903253284524179,2.0472221379098614,0.393825460745568,-1.0046659281834145,-2.803793603064248
0.4128393144609557,0.75709282466616,-0.09623649562603598,-0.3286920011535587,0.4410943385625434,0.9672485683897006,1.0347952975571133,-0.4357921710403228,0.40462196626885577,1.525735428487361,0.42597853791323553,-0.1388670555841622,-1.729206336858153,0.3381139832526255,-0.028488992800802613,0.17263753184300107,-0.7199888862607098,-0.7008385711516582,-1.7663979606588223,0.90661577512979,1.473189025922431
0.45536205448905087,0.2575206546604219,1.4208064715444104,-0.8455503981999876,-0.6642736522109802,-0.11841111751546834,0.04624488916972408,0.6903908177738061,-2.0474575326003244,0.9738608328162,-1.0997410150858757,1.3010796377120373,0.784890376129041,-0.06711129101798446,-0.24986889503323353,-3.0805319189908196,-0.07682790523370216,-1.542937596116225,-1.8177700624792086,0.14029248013904874,-5.3361922185180495
0.2869156806240971,-1.5247618334598232,0.7671930114455401,-0.3809051889268823,-0.4089254490133616,-0.05860936435778152,0.646235744884313,-0.04171230717290366,1.7129787569793773,-0.38833155864355745,-0.19521854025794366,1.0952440322226447,-1.4166936788602142,-0.29901585863582847,-0.2607490933677488,0.003383999355939641,-0.1701807228035726,0.5157160936594624,0.7003564044121992,1.050174668142559,1.639221034026073
1.022052687186795,1.1822049428286294,0.6083313478068413,1.135304700064998,-2.0578640434976974,1.047377655735118,0.12575961507493405,-1.0602143870651857,-0.32934752471965933,-0.42933613077997185,-1.5698253826579858,0.09110752846968154,-1.7440395623613876,0.6612165384429544,-0.287168556494544,-0.4713987729959782,-0.5382344356022108,-0.5656096970175192,0.4483377780851773,0.5262448499612278,-2.269547541826359
-0.2822311882179109,-0.42140886008456935,-1.102223832632601,-0.8563940524465034,1.934741409227322,0.6819170983966238,-0.2205426388925269,0.6902118955518265,-0.6441233050873708,1.5927406101232704,-0.9019046621516098,-1.253739411538423,1.4646365633734415,-1.2625074652792054,0.19353586330060488,1.4122410824477383,1.1223039446277916,0.565921863801649,0.01054316266700038,1.76076688812492,4.60115134440484
-0.9619401187446223,1.8617782576904918,1.8934011389628813,1.3969884872031397,-0.3082870763505544,1.157137918871164,0.2630801841385994,0.056502109043631066,2.272136833741725,1.0480739973518127,0.2275112074376166,-0.37870044396193614,0.04879003524710349,-1.0004133381171976,0.14736758057511762,0.9382103004212554,0.2341972786483563,0.10267328886684048,0.8501783236326155,0.41046732012732384,10.322463853828967
-2.326743971041072,0.36792038649205006,2.0214809054675493,-1.5496870750189706,0.2960859509845296,1.471085169041967,0.9726116877838135,-0.6069120800655653,-0.07635592757936219,-1.8923361825131062,0.2170324022919132,1.5198779569887642,-0.09095378055895423,0.8145162569423037,-0.2779409988628325,0.146192341095871,-0.7205735085312543,2.1210871811113994,-0.41347699931135673,0.73899346280976,2.833148169451986
-1.043733470019817,0.3507629686570738,0.8040053263195194,1.1280288468996569,0.8613782410539937,0.07542788204880342,-3.3050490079784356,-0.028045006321546363,-1.7508286913364501,0.19912875486123333,-0.9293679582323509,0.5806133783910287,-0.2545389171223659,-0.5938986291077014,1.0390267033128362,0.5652484245662323,-0.5896700351950334,0.5142671929197173,-1.838228666621949,1.8053171589615664,-2.3667186673481164
-0.6533659245520993,0.7013544776336778,-0.5989312117482632,-0.052463832058656075,0.7358537048485719,-0.23235664004804032,1.212414813348436,1.3547772249523466,2.1694593246375233,1.0152558798942228,-0.8865631266852942,-0.22482142158029492,0.4733966472552443,1.1841048311793387,-1.0220643675274808,1.3581479824492821,0.39218306424575977,1.6012980282348723,1.6452418827110962,0.38798987666914214,10.469882104095113
1.3323005690699392,-1.1512124205478438,0.5493660743926849,1.269569405259753,1.4908738390523197,-0.19469288322670997,0.057202469854110254,1.3414676504299738,1.991631277203353,0.27500757553524174,-0.688815253702461,-0.5629072959057875,-0.5211616660849359,-1.6109076139021294,-0.6158395467650202,0.787378902309655,0.687690843585131,-0.6676653168365557,0.42103842648232187,1.5918969001984624,5.698679283454207
-0.11909478816371481,-0.13018563247843087,0.4668294200256993,-0.6045077026647444,-0.1957283296377481,-1.8253676406741057,-0.47597744259564473,0.9137012426715123,-0.5683115862922954,0.3384376473454429,-0.045750724322245556,0.8789792850712947,-0.7930310840660738,-0.29141919192201327,-0.46275006536944074,0.748478875956039,0.8748848077117923,-1.4207537550177578,-1.3142117224028063,0.6061479002924405,-3.5056491158436884
-0.005661456094041559,-1.19574776667767,0.671379385567696,-0.12578008151164596,-0.6685261902738173,-0.273513670618141,-1.7411694610381685,-0.2753917319057281,1.7147660735308288,-0.6291001724890253,0.752589836975114,0.5290709280668723,1.1158861369191424,-1.410720281315045,-0.8910023961915807,0.2849969726381249,0.305069417038274,0.41398847656108523,-0.2299120457261193,0.26990679306361043,-1.41466880354485
0.30184407102176136,-0.9539983034555161,-0.07822366496865939,-2.1578779943481794,0.7368111603314699,0.5432169573101622,-0.040838851723545955,0.3017834442305057,0.3442134163329669,0.20457761228465232,1.0505046430667133,1.236447168809295,0.4187046409617616,-0.8327426432360212,-0.889833152507609,-0.606950885877184,0.5280426830721394,0.31603252022001777,0.45126500286729687,-1.647773050508435,-0.7807035815688341
-0.04297795691909028,0.9067141024835584,-0.10115295377743899,-1.50472320554723,-1.2067249822205652,-0.9855405573680223,-0.7070010491609171,-0.6857600404864707,0.8553395774263198,-0.18889091643143674,0.6919841209754981,-0.49386680713194053,-0.09064624932707707,0.5217457866664744,-0.7451053100733667,-0.9680429468094781,-1.8869236258084034,-0.5194925005043689,-0.10753111352439722,0.7397456828812911,-6.348908271781289
-0.16945355591327613,2.0088196291508615,-0.5155087080575784,-0.3765414823893531,0.43173302260608604,-1.2914358784170012,-0.09461548126508,-0.06489891058707761,-0.1281018361600412,0.8329367010176403,-1.9381731980062908,-0.1390154890304052,1.0448724343376152,-0.4134377524009584,-0.8607569433896162,-0.9200109744628594,0.12106490227267513,0.2846946444497761,0.22218015698105123,0.40924974285499743,-1.4220632141265053
